filename,basename,gpt_time,gpt_mems,gpt_path,gpt_error,dfs_time,dfs_max_mems,dfs_min_mems,dfs_best_path,dfs_error,dp_time,dp_mems,dp_path,dp_error,success_gpt,success_dfs,success_dp,gpt_eq_dp_mems,gpt_eq_dfs_mems,dp_eq_dfs_mems,gpt_dp_mems_diff,gpt_dfs_mems_diff,dp_dfs_mems_diff,eppath_feasible,eppath_feasible_reason,eppath_feasible_source,gpt_path_feasible_by_eppath,is_true,worst_mems_dp,worst_path_dp,worst_mems_dfs,worst_path_dfs,run_round,run_stage,run_stage_tag
/home/zhangliwei/eppather/testcase/output_complete2/9-billion-names-of-god-the-integer.c,9-billion-names-of-god-the-integer.c,415.4102,67,"[TEST INPUT PATH EXPR]:
p[n][0] = 0;
k = 1;
@(k <= n);
int d = n - k * (3 * k - 1) / 2;
@(d < 0);
@(k & 1);
p[n][0] = p[n][0] + p[d][0];
d = d - k;
@(d < 0);
@(k & 1);
p[n][0] = p[n][0] + p[d][0];
k = k + 1;
@(k <= n);
int d = n - k * (3 * k - 1) / 2;
@(d < 0);
@(k & 1);
p[n][0] = p[n][0] - p[d][0];
d = d - k;
@(d < 0);
@(k & 1);
p[n][0] = p[n][0] - p[d][0];
k = k + 1;
@(k <= n);
int d = n - k * (3 * k - 1) / 2;
@(d < 0);
@(k & 1);
p[n][0] = p[n][0] + p[d][0];
d = d - k;
@(d < 0);
@(k & 1);
p[n][0] = p[n][0] + p[d][0];
k = k + 1;
@(k <= n);",,error,error,error,,retcode_-11,0.0699159,-1,,,True,False,True,False,False,False,68,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,-1,,,,1,5,calibration_5
/home/zhangliwei/eppather/testcase/output_complete2/a+b-1.c,a+b-1.c,40.5690,4,"[TEST INPUT PATH EXPR]: x[0] = a + b;
return x[0];",,0.0598811,2,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",,0.140018,2,,,True,True,True,False,False,True,2,2,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",1,5,calibration_5
/home/zhangliwei/eppather/testcase/output_complete2/a+b-2.c,a+b-2.c,70.0608,4,"[TEST INPUT PATH EXPR]: x[0] = a + b;
[TEST INPUT PATH EXPR]: return x[0];",,0.0569708,2,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",,0.140519,2,,,True,True,True,False,False,True,2,2,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",1,5,calibration_5
/home/zhangliwei/eppather/testcase/output_complete2/a+b-3.c,a+b-3.c,50.1305,4,"[TEST INPUT PATH EXPR]: result[0] = arg1 + arg2;
[TEST INPUT PATH EXPR]: return result[0];",,0.0573349,2,2,"[TEST INPUT PATH EXPR]:
int arg1;
int arg2;
int result[5];
result[0] = arg1 + arg2;return result[0];",,0.142742,2,,,True,True,True,False,False,True,2,2,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,2,"[TEST INPUT PATH EXPR]:
int arg1;
int arg2;
int result[5];
result[0] = arg1 + arg2;return result[0];",1,5,calibration_5
/home/zhangliwei/eppather/testcase/output_complete2/abc-problem.c,abc-problem.c,106.6106,9,"[TEST INPUT PATH EXPR]:
res[0] = 0;
has_word[0] = (word != 0);
has_block[0] = (b[0] != 0);
@(has_word[0] && has_block[0]);
res[0] = 1;
return res[0];",,0.107764,8,7,"[TEST INPUT PATH EXPR]:
char *b[21];
char *word;
int res[1];
int has_word[1];
int has_block[1];
res[0] = 0;has_word[0] = (word != 0);has_block[0] = (b[0] != 0);@(has_word[0] && has_block[0]);
res[0] = 1;return res[0];",,0.311879,8,,,True,True,True,False,False,True,1,1,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,8,,8,"[TEST INPUT PATH EXPR]:
char *b[21];
char *word;
int res[1];
int has_word[1];
int has_block[1];
res[0] = 0;has_word[0] = (word != 0);has_block[0] = (b[0] != 0);@(has_word[0] && has_block[0]);
res[0] = 1;return res[0];",1,5,calibration_5
/home/zhangliwei/eppather/testcase/output_complete2/9-billion-names-of-god-the-integer.c,9-billion-names-of-god-the-integer.c,361.7426,64,"[TEST INPUT PATH EXPR]:
p[n][0] = 0;
k = 1;
@(k <= n);
int d = n - k * (3 * k - 1) / 2;
@(d < 0);
p[n][0] = p[n][0] + p[d][0];
d = d - k;
@(d < 0);
p[n][0] = p[n][0] + p[d][0];
k = k + 1;
@(k <= n);
int d = n - k * (3 * k - 1) / 2;
@(d < 0);
p[n][0] = p[n][0] - p[d][0];
d = d - k;
@(d < 0);
p[n][0] = p[n][0] - p[d][0];
k = k + 1;
@(k <= n);
int d = n - k * (3 * k - 1) / 2;
@(d < 0);
p[n][0] = p[n][0] + p[d][0];
d = d - k;
@(d < 0);
p[n][0] = p[n][0] + p[d][0];
k = k + 1;
@(k <= n);
@(k <= n);",,error,error,error,,retcode_-11,0.0699159,-1,,,True,False,True,False,False,False,65,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,-1,,,,1,20,stage_20
/home/zhangliwei/eppather/testcase/output_complete2/a+b-1.c,a+b-1.c,51.1634,4,"[TEST INPUT PATH EXPR]: x[0] = a + b;
[TEST INPUT PATH EXPR]: return x[0];",,0.0598811,2,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",,0.140018,2,,,True,True,True,False,False,True,2,2,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",1,20,stage_20
/home/zhangliwei/eppather/testcase/output_complete2/a+b-2.c,a+b-2.c,56.1566,4,"[TEST INPUT PATH EXPR]: x[0] = a + b;
return x[0];",,0.0569708,2,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",,0.140519,2,,,True,True,True,False,False,True,2,2,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,2,"[TEST INPUT PATH EXPR]:
int a;
int b;
int x[5];
x[0] = a + b;return x[0];",1,20,stage_20
/home/zhangliwei/eppather/testcase/output_complete2/a+b-3.c,a+b-3.c,41.8889,4,"[TEST INPUT PATH EXPR]: result[0] = arg1 + arg2;
[TEST INPUT PATH EXPR]: return result[0];",,0.0573349,2,2,"[TEST INPUT PATH EXPR]:
int arg1;
int arg2;
int result[5];
result[0] = arg1 + arg2;return result[0];",,0.142742,2,,,True,True,True,False,False,True,2,2,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,2,"[TEST INPUT PATH EXPR]:
int arg1;
int arg2;
int result[5];
result[0] = arg1 + arg2;return result[0];",1,20,stage_20
/home/zhangliwei/eppather/testcase/output_complete2/abc-problem.c,abc-problem.c,106.4066,9,"[TEST INPUT PATH EXPR]: res[0] = 0;
[TEST INPUT PATH EXPR]: has_word[0] = (word != 0);
[TEST INPUT PATH EXPR]: has_block[0] = (b[0] != 0);
[TEST INPUT PATH EXPR]: @(has_word[0] && has_block[0]);
[TEST INPUT PATH EXPR]: res[0] = 1;
[TEST INPUT PATH EXPR]: return res[0];",,0.107764,8,7,"[TEST INPUT PATH EXPR]:
char *b[21];
char *word;
int res[1];
int has_word[1];
int has_block[1];
res[0] = 0;has_word[0] = (word != 0);has_block[0] = (b[0] != 0);@(has_word[0] && has_block[0]);
res[0] = 1;return res[0];",,0.311879,8,,,True,True,True,False,False,True,1,1,0,true,no_obvious_conflict_by_local_parser,local_parser,True,False,8,,8,"[TEST INPUT PATH EXPR]:
char *b[21];
char *word;
int res[1];
int has_word[1];
int has_block[1];
res[0] = 0;has_word[0] = (word != 0);has_block[0] = (b[0] != 0);@(has_word[0] && has_block[0]);
res[0] = 1;return res[0];",1,20,stage_20
